id;nombre_cientifico;numero;distancia;desplazamiento;adis_transecto_id;fechai;fechaf;adis_visita_id;id_dicc_especies
2379;Cyanistes caeruleus;1;305;35;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2380;Alectoris rufa;2;320;15;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;747
2381;Garrulus glandarius;2;380;25;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;433
2382;Columba palumbus;1;410;15;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;796
2383;Alectoris rufa;1;420;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;747
2384;Cyanistes caeruleus;1;430;45;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2385;Fringilla coelebs;1;410;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2386;Cyanistes caeruleus;1;480;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2387;Emberiza cia;1;500;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;466
2388;Fringilla coelebs;1;500;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2389;Alectoris rufa;2;550;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;747
2390;Upupa epops;1;580;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;851
2391;Cyanistes caeruleus;1;650;35;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2392;Turdus viscivorus;2;640;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;289
2393;Garrulus glandarius;1;670;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;433
2394;Garrulus glandarius;1;700;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;433
2395;Garrulus glandarius;2;720;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;433
2396;Columba palumbus;1;750;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;796
2397;Fringilla coelebs;1;770;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2398;Garrulus glandarius;1;830;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;433
2399;Emberiza cia;2;980;15;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;466
2400;Cyanistes caeruleus;1;1020;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2401;Cyanistes caeruleus;1;1050;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2402;Cyanistes caeruleus;1;1050;15;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2403;Fringilla coelebs;1;1100;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2404;Cyanistes caeruleus;1;1160;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2405;Parus major;1;1210;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;371
2406;Cyanistes caeruleus;1;1240;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2407;Fringilla coelebs;1;1240;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2408;Emberiza cia;2;1220;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;466
2409;Columba palumbus;2;1260;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;796
2410;Emberiza cia;1;1310;15;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;466
2411;Cyanistes caeruleus;1;1530;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;375
2412;Fringilla coelebs;1;1530;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2413;Erithacus rubecula;1;1610;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;296
2414;Fringilla coelebs;1;1680;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2415;Fringilla coelebs;1;1760;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2416;Parus major;2;1840;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;371
2417;Fringilla coelebs;2;1850;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;436
2418;Parus major;1;1910;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;371
2419;Erithacus rubecula;1;1920;5;12;2008-05-26 10:15:00;2008-05-26 11:34:00;108;296
2420;Periparus ater;1;230;25;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;373
2421;Fringilla coelebs;1;1060;35;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;436
2422;Fringilla coelebs;1;1280;5;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;436
2423;Periparus ater;1;1280;15;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;373
2424;Periparus ater;1;1610;15;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;373
2425;Fringilla coelebs;1;1710;15;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;436
2426;Erithacus rubecula;1;2400;35;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;296
2427;Turdus merula;1;2450;5;13;2008-05-15 16:50:00;2008-05-15 17:30:00;109;293
2428;Emberiza cia;1;250;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;466
2429;Periparus ater;1;400;15;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;373
2430;Fringilla coelebs;1;380;45;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;436
2431;Lullula arborea;2;550;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;236
2432;Lullula arborea;1;560;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;236
2433;Erithacus rubecula;1;550;15;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;296
2434;Periparus ater;1;610;25;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;373
2435;Parus major;1;700;25;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;371
2436;Anthus campestris;1;720;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;264
2437;Fringilla coelebs;1;780;45;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;436
2438;Fringilla coelebs;1;1030;15;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;436
2439;Garrulus glandarius;1;1720;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;433
2440;Serinus serinus;1;1700;15;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;442
2441;Fringilla coelebs;1;1790;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;436
2442;Fringilla coelebs;1;2130;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;436
2443;Turdus merula;1;2140;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;293
2444;Periparus ater;1;2170;15;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;373
2445;Parus major;1;2300;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;371
2446;Turdus merula;1;2470;5;13;2008-05-26 15:23:00;2008-05-26 16:07:00;110;293
2447;Alauda arvensis;5;15;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2448;Alauda arvensis;1;60;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2449;Alauda arvensis;1;470;45;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2450;Alauda arvensis;1;560;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2451;Oenanthe oenanthe;2;690;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;309
2452;Alauda arvensis;6;780;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2453;Alectoris rufa;2;830;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;747
2454;Alectoris rufa;1;890;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;747
2455;Alectoris rufa;2;1210;35;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;747
2456;Alectoris rufa;2;1500;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;747
2457;Alauda arvensis;1;1550;45;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2458;Oenanthe oenanthe;1;1730;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;309
2459;Alauda arvensis;2;1760;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2460;Alectoris rufa;2;1780;15;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;747
2461;Alectoris rufa;2;2050;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;747
2462;Alauda arvensis;1;2150;5;7;2008-05-12 18:16:00;2008-05-12 19:16:00;111;234
2466;Emberiza cia;2;230;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;466
2467;Alectoris rufa;2;490;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2468;Alauda arvensis;2;700;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;234
2469;Alauda arvensis;1;760;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;234
2470;Alauda arvensis;1;790;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;234
2471;Alectoris rufa;2;840;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2472;Alectoris rufa;1;930;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2473;Alectoris rufa;2;950;15;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2474;Emberiza cia;1;1110;15;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;466
2477;Emberiza cia;3;1250;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;466
2479;Alectoris rufa;1;1280;25;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2480;Monticola saxatilis;1;1400;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;314
2481;Saxicola torquata;3;1450;15;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;306
2483;Oenanthe oenanthe;1;1430;15;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;309
2484;Anthus campestris;1;1500;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;264
2485;Alectoris rufa;1;1550;45;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2486;Emberiza cia;1;1580;45;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;466
2488;Alauda arvensis;1;1800;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;234
2489;Alectoris rufa;2;1950;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;747
2490;Oenanthe oenanthe;1;1960;5;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;309
2491;Alauda arvensis;1;2350;45;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;234
2492;Phoenicurus ochruros;1;2400;35;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;304
2493;Oenanthe oenanthe;1;2450;35;7;2008-05-20 17:15:00;2008-05-20 18:25:00;112;309
2494;Galerida theklae;1;83;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;239
2495;Galerida theklae;1;300;45;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;239
2496;Alauda arvensis;1;493;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;234
2497;Galerida theklae;2;520;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;239
2498;Alauda arvensis;2;550;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;234
2499;Alauda arvensis;1;665;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;234
2500;Phoenicurus ochruros;1;870;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;304
2501;Oenanthe oenanthe;1;1020;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;309
2502;Oenanthe oenanthe;1;1020;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;309
2503;Oenanthe oenanthe;1;1260;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;309
2504;Oenanthe oenanthe;1;1300;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;309
2505;Galerida theklae;1;1480;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;239
2506;Alauda arvensis;1;1480;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;234
2507;Oenanthe oenanthe;1;1520;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;309
2508;Phoenicurus ochruros;1;1560;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;304
2509;Galerida theklae;4;1730;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;239
2510;Alauda arvensis;1;1830;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;234
2511;Alectoris rufa;2;1880;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;747
2512;Alauda arvensis;1;1900;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;234
2513;Emberiza cia;2;1970;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;466
2514;Emberiza cia;2;2200;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;466
2515;Oenanthe oenanthe;2;2200;15;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;309
2516;Anthus campestris;1;2200;25;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;264
2517;Alectoris rufa;1;2220;35;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;747
2518;Emberiza cia;1;2380;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;466
2519;Anthus campestris;1;2500;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;264
2520;Saxicola torquata;1;2500;5;8;2008-05-05 10:25:00;2008-05-05 12:15:00;113;306
2521;Oenanthe oenanthe;1;168;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;309
2522;Alauda arvensis;1;556;45;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;234
2523;Alauda arvensis;2;580;25;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;234
2524;Alauda arvensis;1;620;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;234
2525;Phoenicurus ochruros;1;815;45;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;304
2526;Alectoris rufa;2;927;45;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;747
2528;Oenanthe oenanthe;1;1300;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;309
2529;Oenanthe oenanthe;1;1350;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;309
2530;Oenanthe oenanthe;1;1390;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;309
2531;Alauda arvensis;1;1620;45;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;234
2532;Alauda arvensis;2;1680;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;234
2533;Alectoris rufa;1;2090;25;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;747
2534;Emberiza cia;1;2200;35;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;466
2535;Emberiza cia;1;2220;25;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;466
2536;Oenanthe oenanthe;1;2300;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;309
2537;Emberiza cia;2;2350;5;8;2008-05-15 11:25:00;2008-05-15 12:40:00;114;466
2538;Emberiza cia;2;116;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2540;Saxicola torquata;1;155;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;306
2541;Saxicola torquata;1;180;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;306
2542;Emberiza cia;1;202;45;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2543;Saxicola torquata;1;202;45;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;306
2545;Anthus campestris;1;390;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;264
2546;Emberiza cia;1;430;15;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2547;Emberiza cia;1;565;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2548;Turdus merula;1;812;45;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;293
2549;Alectoris rufa;2;850;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;747
2550;Emberiza cia;1;907;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2551;Emberiza cia;2;1020;15;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2552;Turdus merula;1;1020;15;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;293
2553;Oenanthe oenanthe;1;1090;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;309
2554;Emberiza cia;3;1090;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2555;Emberiza cia;1;1100;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2556;Emberiza cia;3;1140;15;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2557;Emberiza cia;1;1170;15;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2558;Anthus campestris;1;1250;25;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;264
2560;Alectoris rufa;2;1600;5;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;747
2561;Saxicola torquata;1;1850;35;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;306
2563;Emberiza cia;1;2070;35;11;2008-05-16 17:00:00;2008-05-16 18:15:00;115;466
2565;Alauda arvensis;2;110;15;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;234
2566;Galerida theklae;2;230;15;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;239
2568;Galerida theklae;2;300;45;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;239
2569;Alectoris rufa;1;530;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;747
2571;Phoenicurus ochruros;2;640;35;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;304
2572;Emberiza cia;2;840;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;466
2573;Oenanthe oenanthe;1;840;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2574;Alauda arvensis;1;850;45;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;234
2575;Lullula arborea;2;870;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;236
2576;Oenanthe oenanthe;1;925;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2577;Alauda arvensis;1;1250;45;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;234
2578;Alauda arvensis;2;1340;15;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;234
2579;Anthus campestris;2;1540;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;264
2581;Alauda arvensis;2;1840;45;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;234
2582;Emberiza cia;2;1980;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;466
2583;Phoenicurus ochruros;2;2070;15;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;304
2584;Anthus campestris;2;2080;25;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;264
2585;Oenanthe oenanthe;2;2120;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2587;Oenanthe oenanthe;1;2130;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2588;Oenanthe oenanthe;1;2130;15;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2589;Phoenicurus ochruros;1;2166;35;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;304
2590;Oenanthe oenanthe;1;2160;45;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2591;Anthus campestris;2;2290;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;264
2592;Oenanthe oenanthe;2;2500;5;10;2008-06-04 08:53:00;2008-06-04 10:08:00;116;309
2593;Emberiza cia;1;95;5;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;466
2594;Phoenicurus ochruros;1;259;25;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;304
2595;Galerida theklae;1;469;45;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;239
2596;Monticola saxatilis;1;536;45;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;314
2597;Alectoris rufa;1;556;15;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;747
2598;Phoenicurus ochruros;1;629;45;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;304
2599;Saxicola torquata;2;922;25;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;306
2600;Oenanthe oenanthe;1;922;45;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;309
2601;Alauda arvensis;1;1130;45;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;234
2603;Phoenicurus ochruros;1;1400;5;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;304
2604;Oenanthe oenanthe;1;1555;15;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;309
2605;Anthus campestris;1;1860;5;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;264
2606;Oenanthe oenanthe;1;2500;15;10;2008-06-16 18:00:00;2008-06-16 19:00:00;117;309
2607;Fringilla coelebs;1;40;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2608;Parus major;1;87;15;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;371
2609;Cyanistes caeruleus;1;100;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2610;Certhia brachydactyla;1;140;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;392
2611;Fringilla coelebs;1;170;15;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2612;Garrulus glandarius;1;250;15;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;433
2613;Serinus serinus;1;270;35;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;442
2614;Cyanistes caeruleus;1;450;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2615;Fringilla coelebs;1;500;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2616;Garrulus glandarius;1;450;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;433
2617;Fringilla coelebs;3;520;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2618;Upupa epops;1;550;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;851
2619;Alectoris rufa;2;650;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;747
2620;Garrulus glandarius;2;650;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;433
2621;Cyanistes caeruleus;1;660;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2622;Turdus viscivorus;2;650;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2623;Fringilla coelebs;1;690;25;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2624;Certhia brachydactyla;1;730;25;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;392
2625;Cyanistes caeruleus;1;760;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2626;Fringilla coelebs;1;800;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2627;Fringilla coelebs;2;775;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2628;Pica pica;1;1000;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;431
2629;Turdus viscivorus;2;970;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2630;Turdus viscivorus;1;1050;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2631;Alectoris rufa;2;1150;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;747
2632;Pyrrhocorax pyrrhocorax;2;1180;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;426
2633;Turdus viscivorus;1;1200;15;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2634;Turdus merula;1;1210;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;293
2635;Garrulus glandarius;1;1210;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;433
2636;Fringilla coelebs;1;1240;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2637;Cyanistes caeruleus;1;1240;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2638;Turdus viscivorus;3;1250;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2639;Turdus viscivorus;4;1280;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2640;Pica pica;1;1320;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;431
2641;Fringilla coelebs;1;1290;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2642;Turdus viscivorus;2;1310;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;289
2643;Cyanistes caeruleus;2;1390;25;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2644;Fringilla coelebs;1;1430;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2645;Turdus merula;1;1490;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;293
2646;Coccothraustes coccothraustes;1;1530;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;440
2647;Alectoris rufa;2;1550;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;747
2648;Coccothraustes coccothraustes;1;1580;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;440
2649;Parus major;1;1610;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;371
2650;Fringilla coelebs;1;1650;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2651;Pica pica;2;1640;45;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;431
2652;Cyanistes caeruleus;1;1650;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2653;Erithacus rubecula;1;1580;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;296
2654;Columba palumbus;2;1650;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;796
2655;Aegithalos caudatus;3;1670;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;380
2656;Turdus merula;1;1710;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;293
2657;Cyanistes caeruleus;1;1720;15;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;375
2658;Fringilla coelebs;1;1760;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2659;Turdus merula;1;1830;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;293
2660;Fringilla coelebs;1;1840;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2661;Parus major;1;1860;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;371
2662;Periparus ater;1;1950;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;373
2663;Alectoris rufa;2;2030;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;747
2664;Erithacus rubecula;1;2030;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;296
2665;Erithacus rubecula;2;2050;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;296
2666;Fringilla coelebs;1;2055;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;436
2667;Erithacus rubecula;1;2170;5;12;2008-06-03 09:30:00;2008-06-03 11:15:00;118;296
2668;Erithacus rubecula;1;19;5;12;2008-06-16 09:15:00;2008-06-16 10:33:00;119;296
2669;Cyanistes caeruleus;1;20;15;12;2008-06-16 09:15:00;2008-06-16 10:33:00;119;375
2670;Fringilla coelebs;1;170;5;12;2008-06-16 09:15:00;2008-06-16 10:33:00;119;436
